#{"t_start": 1701106442.4911065, "env_id": "None"}
r,l,t
256.6884,250,1326.973984
237.93184,250,1332.87683
55.014908,250,1332.963354
72.79394,250,1340.226722
-40.199368,250,1346.664878
-1.0999924,191,1348.149997
-40.8451,250,1353.000884
312.69864,250,1422.399143
21.405546,250,1428.731625
-17.910532,250,1430.216081
388.6369,250,1434.853247
247.54181,250,1441.70526
-29.230804,250,1448.048972
382.97275,250,1449.539969
-60.95747,233,1452.739233
123.27076,250,1460.901372
129.45224,250,1467.426224
10.409931,250,1468.917542
182.05208,250,1472.225889
-43.787014,250,1480.643796
218.8984,250,1487.201465
55.843925,250,1488.715806
17.02106,250,1492.150823
62.71158,250,1500.270019
22.13714,250,1506.724341
80.328094,250,1508.212787
-0.00013332962,250,1511.601602
170.0972,250,1519.875365
158.82451,250,1526.366506
150.00096,250,1527.864816
34.615158,250,1531.174772
-40.983654,250,1539.273336
188.13661,250,1545.778828
368.35474,250,1547.290132
318.686,250,1550.665785
200.30087,250,1559.173501
260.2704,250,1565.81602
353.28812,250,1567.319218
287.30194,250,1570.759236
5.8392115,250,1641.826598
-33.333324,250,1648.244239
188.19504,250,1649.727497
79.56662,250,1653.089292
173.03851,250,1661.305928
231.10475,250,1667.87043
616.41656,250,1669.408834
524.5478,250,1672.701061
63.398468,250,1680.872448
128.73975,250,1687.192039
183.82912,250,1688.649319
251.51614,250,1691.988932
415.67975,250,1700.535936
419.53235,250,1707.223094
430.4669,250,1708.732438
145.42206,250,1712.270512
606.4515,250,1720.655287
134.17809,250,1727.013128
202.49205,250,1728.515559
113.76886,250,1731.865784
292.22717,250,1739.92204
367.62634,250,1746.326536
59.57428,250,1747.808378
370.38376,250,1751.270039
204.94566,250,1759.493265
204.1835,250,1765.994337
561.76373,250,1768.610907
329.023,250,1774.487051
321.0538,250,1788.783224
107.97779,250,1801.34804
299.2102,250,1802.899225
674.30505,250,1806.457961
73.912994,250,1815.116453
-21.07257,166,1883.177951
160.23471,250,1884.947741
322.58118,250,1886.462389
101.41395,250,1898.044715
323.4535,250,1902.766414
201.58801,250,1904.491074
578.68823,250,1905.991737
545.8332,250,1917.50462
396.32394,250,1922.209896
679.6608,250,1923.902364
453.63412,250,1925.406461
217.88141,250,1937.204156
761.2083,250,1942.213369
758.208,250,1943.969285
294.26624,250,1945.525692
199.004,250,1957.124459
269.63757,250,1961.83149
35.848816,250,1963.519367
42.33544,250,1964.988535
239.10135,250,1976.542728
430.20255,250,1981.350282
441.21964,250,1983.04099
248.68506,250,1984.509276
816.33356,250,1995.998443
891.666,250,2000.841369
790.9764,250,2002.567163
710.0347,250,2004.076463
135.82164,250,2015.977529
604.7964,250,2020.908097
606.3188,250,2022.7094
187.06728,250,2024.268679
563.43005,250,2036.133766
503.33252,250,2040.964912
274.2698,250,2042.669762
446.9811,250,2107.22146
546.85126,250,2118.790622
55.339478,250,2123.436219
452.81702,250,2125.135002
64.429344,250,2126.606464
220.26253,250,2138.171954
431.59927,250,2142.873302
403.65005,250,2144.62252
676.6328,250,2146.16344
438.22742,250,2158.348339
715.7889,250,2163.451857
745.0188,250,2165.28179
560.66046,250,2166.852044
682.31256,250,2178.646756
831.17303,250,2183.426208
484.22998,250,2185.141972
315.87335,250,2186.649177
765.24866,250,2198.293601
189.90324,250,2202.913109
317.2422,250,2204.607414
80.92114,250,2206.109971
467.01105,250,2217.807902
790.5108,250,2222.608741
656.944,250,2224.35098
846.35864,250,2225.830159
490.2784,250,2237.864578
481.94092,250,2242.934279
874.026,250,2244.741113
753.65796,250,2246.324684
195.13954,250,2258.086208
720.51154,250,2262.900577
-12.727397,250,2264.594157
619.9985,250,2266.072966
515.1315,250,2340.445565
683.01794,250,2345.162939
717.81226,250,2346.862609
29.151024,250,2348.387069
871.1173,250,2360.034877
474.92468,250,2364.813052
860.57184,250,2366.53851
363.5764,250,2368.038364
562.24976,250,2380.002621
425.73566,250,2385.018529
599.6468,250,2386.832998
686.7125,250,2388.372247
657.2462,250,2400.137718
852.3808,250,2404.900882
274.5712,250,2406.661799
743.00305,250,2408.172101
874.82086,250,2419.84251
361.98917,250,2424.669762
783.9585,250,2426.387192
814.81506,250,2427.883978
396.24176,250,2439.495683
799.5989,250,2444.311515
63.04325,250,2446.04581
270.25388,250,2447.535197
677.4187,250,2459.536175
668.4201,250,2464.591169
770.8495,250,2466.427352
829.7104,250,2467.968693
481.88184,250,2479.716583
690.6133,250,2484.491483
823.9129,250,2486.203115
537.4025,250,2487.69768
