#{"t_start": 1701360532.796777, "env_id": "None"}
r,l,t
-78.647835,250,92.089654
-46.32775,250,92.089654
-37.06292,250,92.089654
-53.79543,250,92.089654
-59.11958,250,92.089654
-70.6961,250,92.090569
-62.8484,250,176.36317
-37.908493,250,176.36317
-22.297276,250,176.36317
-49.790833,250,176.36317
-58.620773,250,176.36317
-46.428577,250,176.363837
-36.66664,250,227.850211
-48.63017,250,227.850211
-13.669058,250,227.850717
-30.693024,250,227.85073
-32.86216,250,227.85073
-60.000088,250,227.85073
-54.39744,250,277.889836
-63.76821,250,277.889836
-71.33773,250,277.889836
-38.628136,250,277.889836
-56.5218,250,277.889836
-24.731157,250,277.889836
-27.756605,250,328.473096
-41.605846,250,328.473096
-37.28221,250,328.474094
-50.381718,250,328.474094
-42.67514,250,328.474094
-46.99649,250,328.474094
-50.877224,250,376.676178
-42.307747,250,376.676178
-26.199238,250,376.676178
-33.993378,250,376.676178
-59.18375,250,376.676178
-61.672565,250,376.676178
-48.88184,250,423.575206
-56.83461,250,423.575531
-37.313408,250,423.575531
-39.68255,250,423.575531
-27.203043,250,423.575531
-37.03706,250,423.575531
-66.29224,250,472.569363
-59.10788,250,472.569363
-9.774402,250,472.569363
-62.382545,250,472.569363
-64.16948,250,472.569363
-40.78955,250,472.569363
-21.146917,250,768.610668
-14.965962,250,768.610668
-60.26499,250,768.610668
-25.92589,250,768.610668
-35.25176,250,768.610668
-20.863276,250,768.611302
-43.33336,250,815.116804
-19.117733,250,815.116804
-71.73158,250,815.116804
-12.621287,250,815.116804
-61.652008,250,815.116804
-40.520435,250,815.116804
-145.41188,207,853.639147
-68.75011,250,861.703984
-9.698947,250,861.703984
-69.798775,250,861.703984
-43.21771,250,861.704908
-22.535149,250,861.704908
-62.73302,250,1107.443213
-27.586203,250,1117.553764
-19.298307,250,1117.553764
-52.86199,250,1117.553764
-51.661766,250,1117.553764
-79.66117,250,1117.553764
-51.965115,250,1147.416677
-56.081158,250,1153.762246
-43.573666,250,1153.762246
-39.39391,250,1153.762246
-45.205544,250,1153.762246
-17.17798,250,1153.762246
-25.266903,250,1183.995471
-31.147482,250,1190.91491
-11.64667,250,1190.91491
35.036278,250,1190.91491
-14.893653,250,1190.91491
-36.962727,250,1190.91491
-50.704254,250,1221.774476
-20.754677,250,1227.466719
-50.8197,250,1227.467718
-34.306572,250,1227.467718
-46.996494,250,1227.467718
-39.501766,250,1227.467718
-34.984486,250,1255.653854
-33.96225,250,1261.502218
-50.16614,250,1261.502218
-64.74368,250,1261.502218
-30.921005,250,1261.502218
-55.05624,250,1261.502218
9.215038,250,1456.435328
-19.117605,250,1462.221858
-20.863295,250,1462.221858
-47.56567,250,1462.221858
-36.50793,250,1462.221858
-29.053995,250,1462.221858
-71.63135,250,1490.63466
-51.55718,250,1496.792207
-38.356125,250,1496.793204
-32.885895,250,1496.793204
-77.98757,250,1496.793204
-60.28887,250,1496.793204
-38.27156,250,1526.442552
-27.835064,250,1532.732949
4.4776206,250,1532.732949
-30.463583,250,1532.732949
-48.616646,250,1532.732949
-69.32529,250,1532.733947
-49.86075,250,1561.991342
-64.4014,250,1568.273056
-64.66439,250,1568.273056
-60.655804,250,1568.273056
-41.97952,250,1568.273056
-44.000008,250,1568.273056
-49.820805,250,1600.135549
-42.238274,250,1606.564384
-70.14936,250,1606.564384
1.7542268,250,1606.564384
-44.444447,250,1606.564384
-49.27538,250,1606.564384
-21.875074,250,1637.965431
-31.818142,250,1645.311858
-76.66682,250,1645.311858
-80.31512,250,1645.311858
-35.779846,250,1645.311858
-74.72938,250,1645.311858
-48.05196,250,1677.38673
-53.307423,250,1683.18474
19.601347,250,1683.18474
-62.711945,250,1683.18474
-60.526386,250,1683.18474
-39.29715,250,1683.18474
-61.977306,250,1712.368152
-44.029842,250,1718.239454
-32.352936,250,1718.239454
-45.6869,250,1718.239454
-12.878915,250,1718.239454
-51.672886,250,1718.239454
-46.4883,250,1917.190037
-26.315842,250,1923.09021
-33.121037,250,1923.09021
-15.750976,250,1923.09021
-31.034492,250,1923.09021
-27.392801,250,1923.09021
-32.098778,250,1951.566745
-35.593246,250,1957.316372
-72.307816,250,1957.316372
5.2629876,250,1957.316372
28.301655,250,1957.316372
-8.759269,250,1957.316372
-38.11074,250,1986.51507
-25.925917,250,1992.609825
-32.624123,250,1992.609825
4.0890493,250,1992.609825
-17.525864,250,1992.609825
-49.09093,250,1992.609825
-31.818207,250,2040.624215
-42.307724,250,2053.578576
-43.33333,250,2053.579574
-55.97489,250,2053.579574
-30.091183,250,2053.579574
-25.92597,250,2053.579574
-23.611094,250,2086.34957
-18.367455,250,2092.865568
-11.290352,250,2092.865568
-26.573465,250,2092.865568
-17.91054,250,2092.865568
30.158602,250,2092.865568
-14.5907545,250,2124.296521
-36.170254,250,2130.89099
-40.00004,250,2130.89099
-40.740765,250,2130.89099
-43.217655,250,2130.89099
-49.820835,250,2130.89099
-37.68548,250,2163.932132
-26.153788,250,2170.938962
1.0828813,250,2170.938962
-44.649494,250,2170.938962
-29.368073,250,2170.938962
1.4924982,250,2170.938962
-25.816008,250,2200.844737
6.6174755,250,2206.921499
-21.348404,250,2206.921499
-24.731228,250,2206.921499
-29.530231,250,2206.921499
-47.368454,250,2206.921499
-35.582806,250,2403.857314
-31.676998,250,2409.808924
-30.000034,250,2409.808924
-38.27163,250,2409.808924
115.687065,250,2409.808924
-10.852855,250,2409.808924
-23.636414,250,2438.382937
-30.817642,250,2444.274191
3.7035298,250,2444.274191
60.305054,250,2444.275185
-22.807072,250,2444.275185
-20.52988,250,2444.275185
-19.614243,250,2473.353956
-21.501766,250,2479.264734
80.42788,250,2479.264734
-32.038864,250,2479.264734
-25.92597,250,2479.264734
42.85691,250,2479.264734
-30.232586,250,2508.617701
-41.81818,250,2514.657981
-36.758892,250,2514.657981
-15.129279,250,2514.657981
27.035585,250,2514.657981
-60.244717,250,2514.657981
-40.845078,250,2549.586609
179.27982,250,2557.738867
11.498062,250,2557.738867
136.7501,250,2557.738867
27.218666,250,2557.738867
158.39,250,2557.738867
211.8654,250,2591.42665
48.48455,250,2597.906364
-32.90738,250,2597.906364
25.412271,250,2597.906364
-13.669194,250,2597.907362
54.439896,250,2597.907362
-66.25776,250,2630.857556
-34.640553,250,2636.770646
16.666502,250,2636.770646
-15.857699,250,2636.770646
-12.8789,250,2636.770646
40.793907,250,2636.770646
15.384411,250,2665.528413
-7.3360558,250,2671.452577
132.39513,250,2671.452577
-2.0271757,250,2671.452577
-24.590229,250,2671.452577
-34.131756,250,2671.452577
74.721176,250,2702.587878
44.40403,250,2877.408085
4.1664953,250,2877.408085
28.571115,250,2877.408085
-54.386,250,2877.408085
-43.181847,250,2877.408085
154.2962,250,2905.956166
107.54765,250,2911.959117
40.350616,250,2911.959117
80.64507,250,2911.959117
79.21138,250,2911.959117
321.7695,250,2911.959117
250.65005,250,2940.507953
-15.493043,250,2946.35778
20.567171,250,2946.35778
-12.337766,250,2946.35778
-39.16354,250,2946.35778
-20.886152,250,2946.35778
-39.59734,250,2974.202101
-23.841122,250,2980.025319
-48.571453,250,2980.026318
85.05362,250,2980.026318
46.964615,250,2980.026318
-19.014168,250,2980.026318
-15.662738,250,3010.887976
-146.19498,242,3016.191323
56.862465,250,3017.428017
40.56199,250,3017.428017
96.226685,250,3017.428017
16.438162,250,3017.428017
-37.500023,250,3049.222044
156.66757,250,3054.500926
166.90492,250,3055.798457
381.60635,250,3055.798457
61.29003,250,3055.798457
-74.6033,250,3055.798457
-18.64416,250,3089.194607
-34.615406,250,3094.760762
84.0278,250,3096.092201
44.444145,250,3096.092201
109.3028,250,3096.092201
-20.96227,250,3096.092201
13.792919,250,3125.366547
33.738335,250,3130.290921
-29.936342,250,3131.479733
61.971542,250,3131.479733
-71.73157,250,3131.479733
-25.081476,250,3131.479733
-21.42865,250,3162.769043
-29.577507,250,3167.962986
-13.621381,250,3169.160783
304.41208,250,3169.161782
242.6578,250,3169.161782
52.777466,250,3169.161782
-17.910536,250,3362.436907
195.45535,250,3367.060543
82.10848,250,3368.224431
-26.984165,250,3368.224431
4.917843,250,3368.224431
126.02827,250,3368.224431
129.10294,250,3396.91329
-24.04298,230,3398.982273
-38.461575,250,3402.866887
191.80417,250,3402.866887
43.730614,250,3402.866887
156.66739,250,3402.866887
155.52155,250,3431.293075
-26.282085,250,3433.383002
-4.1097336,250,3437.25764
-18.239063,250,3437.25764
400.00027,250,3437.25764
11.110956,250,3437.25764
13.636196,250,3468.282891
41.84371,250,3470.480017
77.16545,250,3474.600047
-5.325603,250,3474.600047
53.84584,250,3474.600047
219.85385,250,3474.600047
88.524956,250,3505.964254
-26.66673,250,3508.253134
163.3597,250,3512.768141
22.033632,250,3512.768141
371.699,250,3512.768141
341.28204,250,3512.768141
98.63044,250,3546.182408
5.7690973,250,3548.327674
191.17749,250,3552.361888
-26.045086,250,3552.361888
194.5462,250,3552.361888
47.15708,250,3552.361888
200.63309,250,3581.802377
252.94214,250,3583.920715
150.84851,250,3587.93897
73.77013,250,3587.93897
-21.875082,250,3587.93897
326.05676,250,3587.93897
59.169365,250,3619.229764
179.36562,250,3621.451356
54.88186,250,3625.723931
224.32483,250,3625.723931
78.832146,250,3625.723931
-26.91035,250,3625.723931
18.055304,250,3817.004992
-22.600687,250,3818.982701
59.258972,250,3822.69381
35.036186,250,3822.69381
-4.214691,250,3822.694808
7.033459,250,3822.694808
526.86346,250,3852.390244
33.573692,250,3854.505588
-63.21079,250,3858.575881
80.88759,250,3858.575881
