#{"t_start": 1701049036.8927283, "env_id": "None"}
r,l,t
455.9577,250,3113.958609
816.6661,250,3119.655768
462.27844,250,3129.987151
844.98376,250,3129.987151
200.00104,250,3196.751589
284.34268,250,3202.454627
-5.4546185,250,3212.981696
-58.677753,250,3212.981696
15.241402,250,3216.647979
812.2795,250,3222.345609
892.395,250,3233.338087
123.60355,250,3233.338087
550.3249,250,3237.322147
160.58737,250,3243.410137
466.34308,250,3253.979971
316.93893,250,3253.979971
-48.148193,250,3257.689303
286.20795,250,3263.51364
609.26465,250,3274.037236
730.93524,250,3274.037236
-48.805504,250,3277.700804
209.86008,250,3283.440085
838.56494,250,3293.956476
-24.590223,250,3293.956476
131.74658,250,3297.618959
847.19434,250,3303.340053
-25.925985,250,3314.324942
-19.29831,250,3314.325943
799.99963,250,3318.187995
805.4067,250,3324.118537
838.9313,250,3334.54854
859.4102,250,3334.54854
584.97943,250,3338.173534
762.8752,250,3343.92628
462.50113,250,3354.543174
-21.501781,250,3354.543174
-29.878077,250,3358.234824
9.09082,250,3426.270106
-29.078054,250,3436.580035
419.60898,250,3436.580035
310.33524,250,3440.140376
49.812485,250,3445.727291
308.9355,250,3456.516404
-9.385233,250,3456.517405
571.0942,250,3460.310584
9.090706,250,3466.322341
-7.590835,250,3476.640998
581.0602,250,3476.640998
-4.0248237,250,3480.272221
20.689417,250,3485.916672
920.0005,200,3492.418537
300.6417,250,3496.319497
446.05316,250,3499.923761
269.28214,250,3505.492134
250.99414,250,3511.842041
82.20368,250,3515.710448
209.90527,250,3519.252025
375.17816,250,3524.936994
843.6064,250,3531.648087
417.12393,250,3535.717554
450.46,250,3539.521288
-35.114555,250,3545.434654
250.15881,250,3551.964004
550.1535,250,3555.921092
829.36707,250,3559.580069
589.8725,250,3565.251405
51.99965,250,3571.561165
283.51367,250,3575.421372
39.193794,250,3579.020699
-7.4734764,250,3647.104926
185.28618,250,3653.508609
-42.528774,250,3657.58645
835.84735,250,3661.333216
164.33223,250,3667.144827
407.0927,250,3673.707892
11.841871,250,3677.783248
220.1329,250,3681.655271
-30.612295,250,3691.672083
311.76584,250,3703.012916
231.23138,250,3709.589633
367.1291,250,3716.931342
896.12256,250,3722.873979
823.07574,250,3729.604596
47.886993,250,3733.716155
137.11444,250,3737.485165
409.4942,250,3743.28541
322.3838,250,3750.029938
208.98944,250,3754.073326
512.2426,250,3757.661766
160.4512,250,3763.347835
131.48245,250,3770.011384
242.37402,250,3774.069832
510.68512,250,3777.79632
291.75342,250,3783.634462
175.7485,250,3790.423906
207.44427,250,3794.539651
162.79967,250,3798.261652
-47.955452,250,3804.429484
820.28876,250,3810.958809
297.00464,250,3814.91704
-51.36783,250,3818.562298
205.6488,250,3824.172902
460.0008,250,3894.870099
354.8748,250,3898.777251
606.34735,250,3902.429517
42.37256,250,3908.083411
247.32944,250,3914.764705
-6.9150443,250,3918.91956
532.78503,250,3922.734954
56.46224,250,3928.719876
215.15253,250,3935.330942
298.62634,250,3939.284168
203.33429,250,3942.937435
169.35077,250,3948.60342
66.66664,250,3955.040379
-60.144993,250,3958.977114
624.9986,250,3962.653366
-16.666735,250,3968.309672
652.89386,250,3974.877835
-59.59602,250,3978.886814
222.09845,250,3982.576297
138.59744,250,3988.297454
329.96826,250,3995.022403
78.45143,250,3999.169757
-33.120995,250,4002.978434
131.03568,250,4008.970665
333.44788,250,4015.471525
-45.09808,250,4019.483177
126.99494,250,4023.145524
144.30078,250,4028.818445
529.7577,250,4035.31777
167.12434,250,4039.306708
158.30373,250,4042.964364
135.29529,250,4048.659564
321.56985,250,4055.149605
360.96747,250,4124.566303
619.556,250,4128.198362
207.40857,250,4133.845237
-83.05101,250,4140.62249
195.08304,250,4144.874948
443.79614,250,4148.784024
-3.973543,250,4154.825561
238.02902,250,4161.316904
219.58865,250,4165.301576
5.263121,250,4168.944796
85.96506,250,4174.648343
191.8161,250,4181.147065
196.44366,250,4185.158975
165.73512,250,4188.873566
294.36688,250,4194.578813
190.44235,250,4201.10574
50.30652,250,4205.094539
417.12393,250,4208.713954
100.71751,250,4214.394246
188.7334,250,4221.055636
109.581474,250,4225.219413
83.150215,250,4229.121842
25.391542,250,4235.247672
-1.0239726,250,4241.886946
257.37808,250,4245.922655
196.15494,250,4249.63342
100.00058,250,4255.428159
255.0733,250,4261.950617
153.96918,250,4265.934257
187.40256,250,4269.587279
654.44775,250,4275.465645
155.66432,250,4282.13563
1.6391832,250,4286.116884
140.87698,250,4353.822976
195.53351,250,4359.627927
106.68747,250,4366.397576
74.49632,250,4370.563813
99.28894,250,4374.403677
163.8898,250,4380.379595
26.245531,250,4386.948944
36.841805,250,4391.381604
90.16424,250,4395.113915
169.78438,250,4400.849107
15.1313305,250,4407.418856
334.93228,250,4411.393068
230.12921,250,4415.078975
-8.496873,250,4420.857436
41.935158,250,4427.408494
9.09071,250,4431.392923
202.92065,250,4435.052309
-15.254361,250,4440.782963
-2.9852417,250,4447.47789
-23.077023,250,4451.670536
29.370344,250,4455.500698
39.93145,250,4461.475037
37.036774,250,4467.948651
121.08812,250,4471.87917
83.52084,250,4475.509496
-0.73547196,250,4481.162158
21.495039,250,4487.761883
-16.349932,250,4491.812014
49.019363,250,4495.487377
-13.690583,250,4501.259112
-4.9297533,250,4507.783822
83.050545,250,4511.78069
35.219788,250,4515.476358
1.3070085,250,4586.259216
150.00105,250,4593.00862
105.67418,250,4597.210763
-33.96222,250,4601.102798
-60.655807,250,4607.106374
-39.799324,250,4613.648472
-58.90418,250,4617.687685
-18.367369,250,4621.376963
-22.033848,250,4627.095268
-62.733013,250,4633.632906
-19.298203,250,4637.582963
-36.877056,250,4641.226256
27.147478,250,4646.905844
-28.03029,250,4653.427837
-29.889263,250,4657.378778
-40.199326,250,4661.065887
-12.280648,250,4666.818533
-38.511387,250,4673.582899
-44.95412,250,4677.812788
51.078827,250,4681.73517
-29.687426,250,4688.158505
-34.911194,250,4694.790396
-87.17967,250,4698.77283
-39.682526,250,4702.493411
-40.39734,250,4708.224452
-33.774776,250,4714.720958
-89.16987,250,4718.662606
-34.306606,250,4722.337582
-34.98454,250,4728.04972
-82.39453,250,4734.503963
-34.54548,250,4738.453211
-90.50653,250,4742.143791
-34.853374,250,4811.449876
-26.923134,250,4818.193001
-48.220074,250,4822.379057
-41.634216,250,4826.232405
-48.48487,250,4832.221137
-31.558899,250,4838.699033
-49.83284,250,4842.698779
-50.757626,250,4846.359464
-45.73646,250,4852.085528
-38.566532,250,4859.053157
-56.521805,250,4863.030226
-54.86116,250,4866.683835
-45.652172,250,4872.394835
-40.39735,250,4878.967137
-61.904854,250,4882.972005
-57.2369,250,4886.680342
-52.662754,250,4892.349418
-34.36296,250,4898.99339
-52.229324,250,4903.157526
-49.554916,250,4907.034796
-36.329582,250,4913.01562
-24.731243,250,4919.552952
-53.405052,250,4923.516065
-45.205517,250,4927.138305
-41.935493,250,4932.842308
-54.397446,250,4939.308812
-41.176495,250,4943.260623
-54.24841,250,4946.9283
-60.7844,250,4952.644297
-24.39857,250,4959.112277
-40.14087,250,4963.062068
-41.391956,250,4966.651646
-89.16987,250,4972.243852
0.8064922,250,5044.610303
-45.84841,250,5048.486223
-48.717964,250,5052.075165
-44.649475,250,5057.714477
-72.028114,250,5064.089332
-84.61556,250,5068.030995
-65.27791,250,5071.646325
-63.576283,250,5077.317516
-89.619576,250,5083.948963
-60.0001,250,5087.921725
-90.76943,250,5091.5538
-82.35313,250,5097.124851
-75.26517,250,5103.527943
-64.42699,250,5107.450451
-79.7299,250,5111.02467
-83.71353,250,5116.682541
-66.887535,250,5123.347393
-66.77753,250,5127.617049
-65.40893,250,5131.726114
-68.53159,250,5137.615596
-79.31054,250,5144.062642
-83.97454,250,5147.974681
-57.19854,250,5151.550997
-61.403618,250,5157.120339
-89.0911,250,5163.482159
-64.66441,250,5167.352475
-71.83114,250,5170.952555
-79.91983,250,5176.54438
-61.40362,250,5182.95051
-79.45223,250,5186.842106
-85.663284,250,5190.443423
-60.000107,250,5196.068112
-66.91194,250,5202.651584
-70.77934,250,5272.589638
-64.28581,250,5276.18946
-80.64536,250,5281.807284
-64.1695,250,5288.261434
-72.02812,250,5292.204137
-86.44087,250,5295.804668
-44.02987,250,5301.461203
-61.130836,250,5307.959072
-75.94517,250,5311.896899
-82.03611,250,5315.528583
-75.08914,250,5321.15431
-86.39475,250,5327.540316
-83.221664,250,5331.460578
-86.885445,250,5335.045266
-85.454735,250,5340.693978
-90.3539,250,5347.32636
-88.889084,250,5351.426443
-67.971634,250,5355.246579
-75.7787,250,5361.135758
-67.74212,250,5367.578941
-83.71355,250,5371.469108
-77.941345,250,5375.045373
-89.011185,250,5380.636066
-80.645325,250,5387.074862
-82.818054,250,5390.961036
-75.00016,250,5394.570671
-67.63765,250,5400.18428
-81.13227,250,5406.563167
-83.27779,250,5410.51011
-69.072296,250,5414.106644
-78.52778,250,5419.753732
-80.06663,250,5426.394056
-60.396137,250,5495.012574
-77.44377,250,5498.574085
-74.110176,250,5504.186349
-59.707047,250,5510.577835
-74.16988,250,5514.489455
-68.64123,250,5518.116594
-68.12761,250,5523.738292
-43.609043,250,5530.209312
-79.865944,250,5534.139109
-74.026115,250,5537.706222
-77.987595,250,5543.334116
-18.215569,250,5549.807305
-75.694595,250,5553.703383
-77.56426,250,5557.269774
-78.05659,250,5562.886188
-76.51022,250,5569.68232
-70.37049,250,5573.814368
-78.12517,250,5577.61131
-68.531586,250,5583.550563
-73.05402,250,5589.985986
-53.736725,250,5593.910475
-71.53038,250,5597.478492
-74.7294,250,5603.150251
-71.11926,250,5609.56457
-36.454823,250,5613.509252
-77.346436,250,5617.111049
-68.85827,250,5622.695437
-75.976135,250,5629.064964
-68.64124,250,5632.922026
-67.27288,250,5636.499606
-28.85385,250,5642.054333
-65.77959,250,5648.663294
-75.089134,250,5652.741891
-66.03784,250,5656.534034
-71.631325,250,5727.137372
-80.06662,250,5733.508157
-72.31848,250,5737.405656
-86.062904,250,5740.991412
-69.69711,250,5746.624274
-39.84964,250,5753.078237
-73.33349,250,5756.98813
-72.22236,250,5760.621147
-77.19886,250,5766.15013
-71.53039,250,5772.55103
-75.352264,250,5776.460699
-66.66678,250,5780.060955
-60.396217,250,5785.656682
-61.93781,250,5792.238909
-72.02809,250,5796.332185
-89.43682,250,5800.092099
-72.31848,250,5805.987291
-74.074234,250,5812.381728
-79.522354,250,5816.280011
-49.090942,250,5819.898856
-6.896516,250,5825.520408
-89.93308,250,5831.901922
-77.77794,250,5835.764582
-74.452705,250,5839.313152
-59.5961,250,5844.921596
-69.924934,250,5851.326098
-47.183113,250,5855.274921
-58.33342,250,5858.961766
-60.132973,250,5864.690215
-69.69709,250,5871.365505
-75.23235,250,5875.47987
-78.32835,250,5879.290477
-70.37049,250,5949.498952
-65.39806,250,5955.921963
-71.786964,250,5959.869286
-60.122818,250,5963.509513
-37.743187,250,5969.170313
-56.521793,250,5975.59586
-70.29714,250,5979.534942
-67.97166,250,5983.145504
-51.14011,250,5988.798694
-48.339508,250,5995.244325
-48.90522,250,5999.178662
-73.85636,250,6002.782205
-61.80568,250,6008.5869
-23.875381,250,6015.379591
-44.237923,250,6019.481948
-77.85994,250,6023.26407
-41.17649,250,6029.235197
-58.506294,250,6035.743086
-43.89441,250,6039.714387
-53.987778,250,6043.369257
-51.298737,250,6049.046851
-52.542427,250,6055.750344
-67.50913,250,6059.61777
-45.762737,250,6063.206591
-71.60897,250,6068.837258
-65.03508,250,6075.282672
-83.67366,250,6079.230227
-58.944355,250,6082.862091
-53.736717,250,6088.502164
-59.459576,250,6095.157827
-34.482735,250,6099.289372
-30.147007,250,6103.152658
-51.456448,250,6109.062217
-34.78266,250,6178.953126
-47.916718,250,6182.862534
-65.156906,250,6186.465675
-66.443054,250,6192.131922
-61.805664,250,6198.601555
-83.27778,250,6202.520482
-39.271267,250,6206.136235
22.580496,250,6211.784713
-60.31759,250,6218.199238
-41.818348,250,6222.178951
-48.553097,250,6225.913676
-53.56049,250,6235.489305
-43.060505,250,6246.542315
-65.87042,250,6253.356745
-61.97729,250,6261.447685
-43.661987,250,6267.386624
-79.381615,250,6274.169538
-48.484913,250,6278.330812
-56.953716,250,6282.143897
-52.381004,250,6288.122095
-54.26835,250,6294.91862
-46.540897,250,6298.972646
-52.191277,250,6302.548529
-83.498535,250,6308.194696
-48.553093,250,6314.594547
-29.961033,250,6318.506522
-68.198,250,6322.161759
-51.070374,250,6327.810595
-40.063076,250,6334.507983
-48.453636,250,6338.64536
-56.98931,250,6342.491777
-48.63015,250,6348.437608
-48.09691,250,6420.967328
-48.096897,250,6424.902838
-9.090861,250,6428.531244
-52.830242,250,6434.300045
-64.401405,250,6440.792752
-85.71448,250,6444.746432
-34.30652,250,6448.379201
-38.848892,250,6454.029972
-86.755165,250,6460.501252
-42.073185,250,6464.50581
-48.096905,250,6468.108677
-56.521805,250,6473.697925
-62.963074,250,6480.274268
-74.26484,250,6484.401747
-38.22391,250,6488.246201
-67.637665,250,6494.307433
-47.85279,250,6500.885925
-41.379303,250,6504.914401
-51.21954,250,6508.556289
-35.064915,250,6514.28376
-72.76282,250,6520.747628
-36.329544,250,6524.752576
-30.693033,250,6528.468926
-77.41952,250,6534.121643
-50.16614,250,6540.576988
-50.000034,250,6544.49663
-39.501755,250,6548.134929
-45.783134,250,6553.794584
-36.329548,250,6560.46408
-61.67256,250,6564.692703
16.279076,250,6568.579742
-41.17646,250,6574.55978
-63.636456,250,6581.029149
-44.250893,250,6648.568814
-39.285706,250,6652.174615
-82.269684,250,6657.77529
-82.63908,250,6664.239924
-41.55842,250,6668.21007
-43.06049,250,6671.886471
-51.768524,250,6677.667361
-90.82589,250,6684.147262
-64.40142,250,6688.100999
-49.82084,250,6691.73235
-5.5374846,250,6697.397016
-34.865913,250,6704.05318
-36.66663,250,6708.189587
-67.03309,250,6712.030307
-52.531685,250,6718.006381
-89.13063,250,6724.534537
-49.494987,250,6728.484182
-52.5317,250,6732.149611
-46.37225,250,6737.867457
-39.62263,250,6744.264235
-54.38603,250,6748.23224
-19.860699,250,6751.853139
-27.335598,250,6757.51068
3.2257557,250,6764.058347
-41.780807,250,6767.992878
-51.04898,250,6771.64521
-49.152557,250,6777.338348
-31.249949,250,6784.07462
-70.8739,250,6788.478579
-45.337635,250,6792.338889
-46.30873,250,6798.308221
-43.5216,250,6804.775772
-64.28583,250,6808.656328
-36.567123,250,6875.429759
-16.376287,250,6881.153
-36.0269,250,6887.610249
-35.71424,250,6891.503353
-47.88276,250,6895.13895
-55.555603,250,6900.827483
-46.236584,250,6907.387798
14.379009,250,6911.387354
-18.56676,250,6915.0331
-52.076748,250,6920.695081
-86.15937,250,6927.412851
-41.896023,250,6931.579033
-28.571375,250,6935.439878
-29.936262,250,6941.42098
-33.823566,250,6947.889358
-76.19063,250,6951.849447
-14.81485,250,6955.447428
-52.238846,250,6961.152613
-25.80649,250,6967.612602
-35.691288,250,6971.584412
-10.714231,250,6975.212628
-40.809956,250,6980.916783
-52.05483,250,6987.37266
-29.104445,250,6991.368527
-60.00008,250,6995.025513
-46.84387,250,7000.714455
-32.384323,250,7007.42258
-34.57941,250,7011.57976
-39.297115,250,7015.445918
-11.877355,250,7021.424253
-41.35801,250,7028.020672
-60.244728,250,7032.063576
-21.985767,250,7035.689796
-33.77478,250,7104.965212
-15.78948,250,7111.447814
-12.408753,250,7115.388267
-9.091002,250,7119.005967
-11.111058,250,7124.624954
-5.454491,250,7131.071892
-28.5714,250,7135.003846
-36.17017,250,7138.625824
-29.765875,250,7144.276204
-17.525805,250,7150.928564
-11.97181,250,7155.072384
-11.877412,250,7158.889004
-7.692313,250,7164.812129
-32.806274,250,7171.180827
-26.421354,250,7175.087522
-38.46152,250,7178.679051
-84.962585,250,7184.390096
-6.8099885,250,7190.918905
-22.558878,250,7194.898636
-29.292881,250,7198.54688
-6.015159,250,7204.275856
-79.674965,250,7210.800981
-31.62388,250,7214.775101
-35.018005,250,7218.44641
4.417625,250,7224.1496
-41.348984,250,7230.922941
-8.571478,250,7235.121152
-86.57736,250,7239.097218
-18.674652,250,7245.324453
-15.441191,250,7252.153789
-20.415203,250,7256.525174
-64.071945,250,7260.535949
-24.914633,250,7266.868102
20.437971,250,7338.161413
-10.652922,250,7342.12003
-30.909119,250,7345.753413
-28.286818,250,7351.402578
-16.66663,250,7357.931987
-40.52044,250,7361.916023
-15.492919,250,7365.605793
-27.868868,250,7371.326364
-39.65515,250,7379.614662
-45.94604,250,7383.768085
-4.9295964,250,7387.628839
-26.04501,250,7393.694653
-39.49045,250,7400.313039
-26.28203,250,7404.258487
-31.137789,250,7407.999236
44.78087,250,7413.705709
23.674757,250,7420.224849
-46.70847,250,7424.23506
56.99637,250,7427.945261
