#{"t_start": 1700916637.2819088, "env_id": "None"}
r,l,t
-78.647835,250,48.270497
-46.32775,250,48.270497
-37.06292,250,48.270497
-53.79543,250,48.270497
-62.8484,250,94.419238
-37.908493,250,94.419238
-22.297276,250,94.419238
-49.790833,250,94.419238
-36.66664,250,120.157336
-48.63017,250,120.157336
-13.669058,250,120.158334
-30.693024,250,120.158334
-54.39744,250,147.485337
-63.76821,250,147.486335
-71.33773,250,147.486335
-38.628136,250,147.486335
-27.756605,250,172.47319
-41.605846,250,172.47319
-37.28221,250,172.47319
-50.381718,250,172.47319
-50.877224,250,196.622245
-42.307747,250,196.622245
-26.199238,250,196.622245
-33.993378,250,196.622245
-48.88184,250,221.573273
-56.83461,250,221.574271
-37.313408,250,221.574271
-39.68255,250,221.574271
-66.29224,250,245.435643
-59.10788,250,245.435643
-9.774402,250,245.435643
-62.382545,250,245.435643
-17.562687,250,372.623224
-28.571379,250,372.623224
-50.33117,250,372.623224
-49.49499,250,372.623224
10.000055,250,396.942466
-15.441266,250,396.942466
-71.73158,250,396.942466
-35.27503,250,396.942466
-144.81187,206,417.903814
-68.7501,250,422.588487
-16.387913,250,422.588487
-69.798775,250,422.588487
-62.73302,250,444.057605
-51.72417,250,448.453685
-22.80706,250,448.453685
-52.86199,250,448.453685
-56.331924,250,469.145956
-66.21632,250,473.067339
-78.05659,250,473.067339
-32.659874,250,473.067339
-39.501762,250,491.453412
-31.147512,250,495.341918
-15.66265,250,495.341918
-5.1095552,250,495.341918
-54.225388,250,513.599337
-43.396255,250,517.492472
-54.0984,250,517.492472
-23.357653,250,517.492472
-34.98448,250,536.285889
-24.528257,250,541.203631
-46.84387,250,541.203631
-71.15398,250,541.203631
-62.457466,250,649.224691
-8.088246,250,653.117316
-20.86329,250,653.118314
-36.329567,250,653.118314
-75.17744,250,673.663826
41.868317,250,677.906634
-31.506815,250,677.906634
-36.241604,250,677.906634
-50.617302,250,698.266025
-27.835068,250,702.453826
-4.477599,250,702.453826
-23.841057,250,702.453826
-52.646275,250,721.581106
-67.63766,250,726.051633
-61.130806,250,726.051633
-31.14751,250,726.051633
-53.405052,250,747.426591
-31.407957,250,752.744837
-70.14936,250,752.744837
-36.842087,250,752.744837
-56.250065,250,774.200881
-43.181816,250,778.903515
-73.333466,250,778.904511
-80.31512,250,778.904511
-35.06496,250,801.27882
-61.08956,250,807.001698
