#{"t_start": 1701040236.9133973, "env_id": "None"}
r,l,t
-11.032004,250,51.779924
-54.802353,250,51.779924
-51.049007,250,51.779924
-60.39615,250,51.779924
-18.238949,250,51.779924
-26.739882,250,51.780921
-65.94437,250,98.18286
-57.516468,250,98.183857
-66.21631,250,98.183857
-41.422596,250,98.183857
-27.586166,250,98.183857
-32.14284,250,98.183857
-29.999977,250,126.096442
-55.47952,250,126.096442
-24.460384,250,126.096442
-70.29716,250,126.09744
-29.328606,250,126.09744
-29.230742,250,126.09744
-28.338726,250,153.651796
-42.028976,250,153.651796
-36.305737,250,153.651796
-63.899014,250,153.651796
-67.39141,250,153.651796
-35.483856,250,153.651796
-16.349766,250,182.333326
-19.707996,250,182.333326
-40.76657,250,182.334322
-12.213741,250,182.334322
-77.70716,250,182.334322
-25.795042,250,182.334322
-19.298231,250,210.330835
-32.692272,250,210.330835
-52.02956,250,210.330835
-30.693024,250,210.330835
-65.9865,250,210.330835
-26.82923,250,210.330835
-36.10221,250,239.944491
-49.640316,250,239.944491
-28.358173,250,239.944491
-36.507954,250,239.944491
-31.034452,250,239.944491
-74.07421,250,239.944491
-55.056248,250,267.133436
-36.802948,250,267.133436
-39.849598,250,267.133436
-27.899637,250,267.133436
-28.338732,250,267.133436
-40.789486,250,267.133436
-46.236557,250,419.798946
-21.768703,250,419.799943
-63.57625,250,419.799943
-46.127968,250,419.799943
-42.44605,250,419.799943
-35.25177,250,419.799943
-23.333336,250,446.501076
-63.235382,250,446.501076
-25.794987,250,446.501076
-38.5113,250,446.501076
-67.551735,250,446.501076
-21.933142,250,446.501076
-78.12515,250,474.45166
-66.10181,250,474.452657
-43.143818,250,474.452657
-59.731617,250,474.452657
-40.06308,250,474.452657
-33.098553,250,474.452657
-31.034466,250,500.740351
11.801278,250,500.740351
-33.333267,250,500.740351
-73.064095,250,500.740351
-63.746307,250,500.740351
-66.10179,250,500.740351
-39.18917,250,526.01556
-60.698753,250,526.01556
-81.19138,250,526.01556
-56.229004,250,526.01556
-76.027534,250,526.01556
-60.12279,250,526.01556
-31.147474,250,551.012011
-35.943024,250,551.012011
-7.6305757,250,551.012011
-52.55477,250,551.012011
-18.439672,250,551.012011
-71.34684,250,551.012011
16.980953,250,576.575992
-47.18312,250,576.575992
-40.98361,250,576.575992
-48.905125,250,576.575992
-68.19798,250,576.575992
-21.708162,250,576.575992
-30.817554,250,602.307461
-62.84838,250,602.307461
-60.13296,250,602.307461
-55.128265,250,602.307461
-37.499973,250,602.307461
-32.584312,250,602.307461
-133.47934,172,728.818251
-59.558887,250,736.435866
-45.392498,250,736.435866
-49.640327,250,736.435866
-66.29222,250,736.435866
-66.21632,250,736.435866
-33.962288,250,754.239289
-37.71629,250,762.056432
-11.347619,250,762.056432
-65.75351,250,762.056432
24.160873,250,762.056432
-27.79779,250,762.056432
-28.853807,250,779.334252
-62.19939,250,787.05853
-29.012354,250,787.05853
-46.268684,250,787.05853
-53.642418,250,787.05853
-47.85278,250,787.05853
-21.50167,250,804.411618
-51.45635,250,812.502973
-2.5070326,250,812.502973
-50.530075,250,812.502973
-57.3771,250,812.502973
-16.000124,250,812.502973
-70.58835,250,829.930866
-169.41924,246,837.266289
-60.573544,250,837.694145
-32.835835,250,837.694145
-43.859676,250,837.694145
-156.42178,250,837.694145
-60.244717,250,855.328003
-62.121292,250,862.592565
-68.7501,250,863.036376
-23.333334,250,863.036376
-52.755943,250,863.036376
19.13362,250,863.036376
-37.499973,250,880.632614
-10.50588,250,888.075712
-31.81812,250,888.517529
-63.455235,250,888.517529
-49.152565,250,888.517529
-29.712488,250,888.517529
-1.5152769,250,906.003061
-44.029846,250,913.322473
17.870514,250,913.766286
-38.235325,250,913.766286
53.354424,250,913.766286
-25.650637,250,913.766286
-34.865917,250,1042.958704
-112.59439,172,1042.959702
-146.02931,235,1049.395889
-22.807007,250,1050.519881
-73.24427,250,1050.94275
-52.380974,250,1050.94275
58.49035,250,1068.239839
13.138458,250,1068.240836
-32.30772,250,1074.633729
8.474465,250,1075.760713
-62.963047,250,1076.207517
-12.28082,250,1076.207517
-24.398664,250,1093.285407
-27.272795,250,1093.285407
-25.531979,250,1099.493305
44.44429,250,1100.742968
23.778276,250,1101.48199
-25.650625,250,1101.48199
-33.130672,250,1131.096469
-62.963108,250,1131.096469
-120.83336,219,1136.515946
-29.48721,250,1146.303838
-22.077942,250,1146.794525
-24.528336,250,1146.794525
-6.7165594,250,1165.211482
-30.158707,250,1165.211482
-11.290402,250,1168.582971
-10.204215,250,1173.149805
-30.555513,250,1173.640493
78.32162,250,1173.640493
41.955727,250,1192.45798
-71.32628,250,1192.45798
13.333143,250,1196.10123
-60.992977,250,1201.145242
-28.825651,250,1201.630942
40.740433,250,1201.630942
-42.86657,156,1214.156956
-25.65061,250,1220.552874
-55.22392,250,1220.552874
-20.00009,250,1228.045842
-70.32653,250,1228.473697
73.43174,250,1228.473697
-17.603086,250,1239.423764
30.872175,250,1245.628668
-15.789538,250,1245.628668
21.323309,250,1253.07967
-46.58754,250,1253.525478
68.45848,250,1253.525478
59.99975,250,1265.753763
14.378878,250,1272.508695
-41.860462,250,1272.508695
-19.254755,250,1395.872868
-53.98777,250,1396.329645
220.98792,250,1396.330643
-3.7038515,250,1407.489075
135.08823,250,1413.789247
32.450195,250,1413.789247
-83.218346,204,1417.050524
261.63586,250,1421.423821
41.2211,250,1421.839709
260.85706,250,1433.171595
37.036736,250,1439.571468
-28.571491,250,1439.571468
334.0838,250,1442.904549
353.92548,250,1447.208088
97.41126,250,1447.657885
62.055016,250,1458.680398
46.57955,250,1464.99255
-17.431278,250,1464.99255
-26.91035,250,1468.256814
16.363419,250,1472.703956
420.29578,250,1473.16572
140.41881,250,1485.637346
107.10037,250,1492.55697
34.22789,250,1492.55697
88.73239,250,1496.18977
8.107956,250,1500.917301
316.96188,250,1501.386047
75.71882,250,1513.500378
144.60497,250,1520.604406
4.246917,250,1520.604406
8.474379,250,1524.43768
-27.27273,250,1529.194572
190.42969,250,1529.66631
130.0004,250,1541.711385
100.75768,250,1548.14234
105.776764,250,1548.14234
344.78546,250,1551.491379
-71.222916,236,1554.752166
20.914795,250,1555.811332
-78.87339,250,1567.565292
139.34505,250,1573.980633
34.730286,250,1573.980633
-44.05597,250,1577.367571
35.134857,250,1580.760491
31.273846,250,1581.861544
396.52835,250,1595.113084
5.26298,250,1602.176715
16.47718,250,1602.176715
82.156166,250,1605.8539
-3.5715897,250,1609.566964
51.624237,250,1726.311458
149.12358,250,1737.843107
93.54809,250,1744.252954
-52.38104,250,1744.252954
240.20676,250,1747.617949
67.74163,250,1751.045776
415.72412,250,1752.166778
286.52554,250,1764.059627
48.28872,250,1770.385403
17.08839,250,1770.385403
393.50647,250,1773.721011
29.869884,250,1776.995758
223.94423,250,1778.115761
-25.714275,250,1789.922179
78.91381,250,1796.237797
104.22557,250,1796.237797
51.006424,250,1799.507049
419.5737,250,1802.878027
393.3774,250,1803.895306
196.29697,250,1816.590847
469.81213,250,1823.267489
317.80887,250,1823.267489
-33.734966,250,1826.734231
237.34946,250,1830.259796
60.784172,250,1831.405729
80.00014,250,1844.166107
197.49205,250,1851.298557
379.3648,250,1851.298557
161.90524,250,1855.105371
-19.732529,250,1858.701723
220.2854,250,1859.921459
65.38429,250,1872.246025
215.61507,250,1878.568133
178.35117,250,1878.568133
337.2889,250,1881.893234
81.48156,250,1885.329583
49.305252,250,1886.391739
185.71486,250,1898.56019
539.5768,250,1904.995978
170.35922,250,1904.995978
96.55215,250,1908.307117
23.239178,250,1911.689066
288.53528,250,1912.780148
66.196945,250,1926.095515
25.873987,250,1933.166604
268.05606,250,1933.166604
85.714386,250,1936.830073
87.50032,250,1940.574066
301.994,250,1941.823722
-5.30318,250,2066.371105
-24.590225,250,2072.938538
400.00037,250,2072.938538
743.28357,250,2076.354397
255.55588,250,2079.78721
411.18277,250,2080.896243
514.2853,250,2093.142483
159.93982,250,2099.605189
423.3332,250,2099.605189
206.50203,250,2102.926303
391.80405,250,2106.281324
170.77022,250,2107.376394
467.3073,250,2119.632596
784.89307,250,2126.074366
150.79411,250,2126.074366
370.03235,250,2129.408453
491.1959,250,2132.693662
482.19214,250,2133.714929
449.64523,250,2146.497723
648.9879,250,2153.267606
208.82457,250,2153.267606
341.55872,250,2156.737321
36.094383,250,2160.162158
96.85083,250,2161.245267
503.3326,250,2174.103877
283.6486,250,2181.420308
45.90722,250,2181.420308
777.0493,250,2185.353148
476.2722,250,2189.072884
529.77124,250,2190.275666
576.28094,250,2203.154841
572.72736,250,2209.751437
565.55225,250,2209.751437
324.65817,250,2213.074545
256.9136,250,2216.369726
-8.823659,250,2217.498705
367.12885,250,2229.834377
334.3759,250,2236.390833
572.53534,250,2236.390833
472.785,250,2239.802703
401.64008,250,2243.194626
425.42465,250,2244.338811
-30.158756,250,2257.528598
597.0802,250,2264.883936
600.99695,250,2264.883936
491.69623,250,2268.656844
260.36057,250,2272.558918
512.7949,250,2273.806237
438.70035,250,2398.370701
53.256454,250,2404.971055
291.43832,250,2404.971055
590.97296,250,2408.338836
392.70062,250,2411.749708
448.1491,250,2412.838794
31.974674,114,2423.819428
784.47485,250,2424.894551
354.21274,250,2431.511843
576.1568,250,2431.511843
594.0285,250,2434.88881
632.4411,250,2439.361847
79.73827,250,2450.526979
275.75845,250,2451.639002
497.97424,250,2458.240281
710.71356,250,2458.240281
461.05634,250,2461.655657
369.2088,250,2466.159605
366.89948,250,2477.892228
390.84274,250,2479.042153
667.9175,250,2486.057029
621.68225,250,2486.057029
412.54578,250,2489.57612
790.62366,250,2494.307118
580.64435,250,2506.108637
255.07318,250,2507.2815
831.0331,250,2514.739556
798.038,250,2514.739556
195.37466,250,2518.677369
615.19073,250,2523.561715
642.0495,250,2535.144056
332.0556,250,2536.276026
555.8435,250,2542.97111
443.55435,250,2542.97111
563.1193,250,2546.536234
738.12994,250,2551.138917
229.67139,250,2562.369891
363.7232,250,2563.491889
606.6663,250,2570.271192
441.40063,250,2570.271192
642.64703,250,2573.776823
740.30444,250,2578.640805
561.65466,250,2598.689198
615.2778,250,2600.592116
405.1555,250,2612.390555
463.38037,250,2612.390555
797.2323,250,2618.475281
213.3911,250,2629.630741
264.54953,250,2641.957772
63.043434,250,2643.126645
278.73828,250,2762.771658
631.4486,250,2762.771658
432.2583,250,2766.161535
438.01254,250,2770.675469
705.6525,250,2781.948609
404.8866,250,2783.045673
579.8681,250,2789.636036
261.40393,250,2789.636036
663.93335,250,2793.02796
582.53876,250,2797.447134
854.8598,250,2808.468826
756.61816,250,2809.506051
433.98056,250,2815.963776
854.0216,250,2815.963776
284.0841,250,2819.303838
615.2546,250,2823.844982
678.14526,250,2835.541682
181.13974,250,2836.727508
588.3554,250,2843.95417
468.49362,250,2843.95417
788.88745,250,2847.839299
814.1791,250,2852.734206
594.352,250,2864.979463
682.17834,250,2866.137364
788.13495,250,2873.707707
539.60974,250,2873.707707
794.16003,250,2877.630724
828.30255,250,2882.525131
720.0682,250,2894.227514
732.21466,250,2895.317639
853.4877,250,2901.736462
826.7394,250,2901.736462
294.7376,250,2905.180251
835.4827,250,2909.574492
872.1105,250,2920.546058
866.666,250,2921.807683
751.3523,250,2929.299986
62.711594,250,2929.300983
874.9087,250,2932.974661
881.20135,250,2937.978782
279.1051,250,2951.065784
722.8787,250,2952.439108
685.2118,250,2960.268157
774.5661,250,2960.268157
392.11435,250,2964.113873
636.0583,250,2969.190625
508.41324,250,2981.908591
653.3328,250,2983.209111
653.3799,250,2991.352319
693.91956,250,2991.352319
369.79984,250,3104.796059
420.46875,250,3109.081619
795.10455,250,3119.706188
58.57576,250,3120.742416
705.9201,250,3127.248271
676.59595,250,3127.248271
661.744,250,3130.687068
621.8308,250,3135.164099
716.994,250,3146.176633
862.82477,250,3147.320572
540.41064,250,3153.95609
832.86096,250,3153.95609
412.0284,250,3157.359981
856.20435,250,3161.776169
322.0194,250,3173.765087
202.63263,250,3174.895062
810.00037,250,3182.160273
668.2111,250,3182.160273
287.3878,250,3185.788562
833.57983,250,3190.649557
733.3321,250,3202.72577
855.4639,250,3203.911598
691.09595,250,3211.546621
495.32996,250,3211.546621
519.0462,250,3215.330435
904.8984,238,3218.876755
882.2699,250,3231.669045
531.91986,250,3232.767107
901.00006,248,3238.908672
41.843727,250,3239.142047
696.0521,250,3242.507043
510.34378,250,3245.709474
556.3582,250,3258.076397
